stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022014021613001,Kläpphede,58.305515,11.915785,0,9021014021613000,A
9022014021613002,Kläpphede,58.305763,11.916361,0,9021014021613000,B
9022014021614001,Groheds korsväg,58.295677,11.897729,0,9021014021614000,A
9022014021614002,Groheds korsväg,58.294942,11.897810,0,9021014021614000,B
9022014021615001,Forshälla skola,58.295911,11.907370,0,9021014021615000,A
9022014021616001,Hoga,58.302842,11.888923,0,9021014021616000,A
9022014021616002,Hoga,58.303353,11.888485,0,9021014021616000,B
9022014021617001,Stubbekasen,58.305770,11.885524,0,9021014021617000,A
9022014021617002,Stubbekasen,58.305827,11.885638,0,9021014021617000,B
9022014021620001,Råssbyn,58.288787,11.851552,0,9021014021620000,A
9022014021620002,Råssbyn,58.288396,11.852082,0,9021014021620000,B
9022014021623001,Dramsviksvägen,58.286132,11.849586,0,9021014021623000,A
9022014021623002,Dramsviksvägen,58.286174,11.849463,0,9021014021623000,B
9022014021624001,Annekärr,58.283134,11.848283,0,9021014021624000,A
9022014021624002,Annekärr,58.283015,11.848191,0,9021014021624000,B
9022014021625001,Björkeby,58.291156,11.850317,0,9021014021625000,A
9022014021625002,Björkeby,58.291073,11.850239,0,9021014021625000,B
9022014021626001,Timmeråsvägen,58.298618,11.846735,0,9021014021626000,A
9022014021626002,Timmeråsvägen,58.298500,11.846694,0,9021014021626000,B
9022014021630001,Åh,58.267389,11.848352,0,9021014021630000,A
9022014021630002,Åh,58.267590,11.848130,0,9021014021630000,B
9022014021631001,Strandberga,58.271178,11.848561,0,9021014021631000,A
9022014021631002,Strandberga,58.271249,11.848521,0,9021014021631000,B
9022014021632001,Åtorp,58.273915,11.849478,0,9021014021632000,A
9022014021632002,Åtorp,58.274461,11.849378,0,9021014021632000,B
9022014021633001,Åtorp norra,58.277046,11.849609,0,9021014021633000,A
9022014021633002,Åtorp norra,58.276549,11.849517,0,9021014021633000,B
9022014021634001,Solhem,58.279895,11.849254,0,9021014021634000,A
9022014021634002,Solhem,58.279760,11.849214,0,9021014021634000,B
9022014021640001,Sund,58.318221,11.858448,0,9021014021640000,A
9022014021640002,Sund,58.318199,11.859048,0,9021014021640000,B
9022014021641001,Skäret,58.314235,11.845890,0,9021014021641000,A
9022014021641002,Skäret,58.313682,11.844966,0,9021014021641000,B
9022014021642001,Ammenäs,58.307317,11.840171,0,9021014021642000,A
9022014021642002,Ammenäs,58.307269,11.840022,0,9021014021642000,B
9022014021643001,Röd,58.303197,11.842212,0,9021014021643000,A
9022014021643002,Röd,58.303060,11.842122,0,9021014021643000,B
9022014021645001,Sundsstrand,58.316280,11.872763,0,9021014021645000,A
9022014021645002,Sundsstrand,58.317155,11.871439,0,9021014021645000,B
9022014021646001,Buslätt,58.312923,11.878832,0,9021014021646000,A
9022014021646002,Buslätt,58.312968,11.878845,0,9021014021646000,B
9022014021647001,Kullen Forshälla,58.311695,11.883005,0,9021014021647000,A
9022014021647002,Kullen Forshälla,58.311783,11.882963,0,9021014021647000,B
9022014021648001,Forshälla kyrka,58.283964,11.910614,0,9021014021648000,A
9022014021648002,Forshälla kyrka,58.283979,11.910476,0,9021014021648000,B
9022014021650001,Groheds tingshus,58.283189,11.890887,0,9021014021650000,A
9022014021650002,Groheds tingshus,58.282884,11.890522,0,9021014021650000,B
9022014021651001,Otterbergs trädgård,58.289279,11.896633,0,9021014021651000,A
9022014021651002,Otterbergs trädgård,58.289164,11.896370,0,9021014021651000,B
9022014021652001,Storebro,58.279712,11.888701,0,9021014021652000,A
9022014021652002,Storebro,58.279462,11.888399,0,9021014021652000,B
9022014021653001,Stensvaden,58.277302,11.887531,0,9021014021653000,A
9022014021653002,Stensvaden,58.276222,11.887489,0,9021014021653000,B
9022014021654001,Resteröd,58.271139,11.892063,0,9021014021654000,A
9022014021654002,Resteröd,58.271195,11.891785,0,9021014021654000,B
9022014021655001,Forshälla vägskäl,58.284773,11.916908,0,9021014021655000,A
9022014021655003,Forshälla vägskäl,58.284888,11.916489,0,9021014021655000,C
9022014021657001,Kyrkbacka,58.285529,11.922935,0,9021014021657000,A
9022014021657002,Kyrkbacka,58.285562,11.922829,0,9021014021657000,B
9022014021658001,Garn västra,58.288157,11.930557,0,9021014021658000,A
9022014021658002,Garn västra,58.288191,11.930486,0,9021014021658000,B
9022014021659001,Garn östra,58.289862,11.936075,0,9021014021659000,A
9022014021659002,Garn östra,58.289958,11.935948,0,9021014021659000,B
9022014021660001,Bratteröds bro,58.314671,11.941477,0,9021014021660000,A
9022014021660002,Bratteröds bro,58.314396,11.941637,0,9021014021660000,B
9022014021662001,Aneröd,58.311608,11.943040,0,9021014021662000,A
9022014021662002,Aneröd,58.311560,11.942941,0,9021014021662000,B
9022014021663001,Köperöd Mad,58.307216,11.952964,0,9021014021663000,A
9022014021663002,Köperöd Mad,58.307143,11.952936,0,9021014021663000,B
9022014021664001,Köperöd,58.302887,11.965936,0,9021014021664000,A
9022014021664002,Köperöd,58.302601,11.966353,0,9021014021664000,B
9022014021664003,Köperöd,58.302630,11.966077,0,9021014021664000,C
9022014021665001,Småröd övre,58.301409,11.956690,0,9021014021665000,A
9022014021665002,Småröd övre,58.301440,11.956482,0,9021014021665000,B
9022014021666001,Småröd nedre,58.298976,11.949627,0,9021014021666000,A
9022014021666002,Småröd nedre,58.299038,11.949587,0,9021014021666000,B
9022014021667001,Hede Forshälla,58.294568,11.942291,0,9021014021667000,A
9022014021667002,Hede Forshälla,58.294537,11.942140,0,9021014021667000,B
9022014021668001,Eskefjäll,58.284185,11.898940,0,9021014021668000,A
9022014021668002,Eskefjäll,58.284209,11.898835,0,9021014021668000,B
9022014021669001,Rösseby,58.283288,11.901612,0,9021014021669000,A
9022014021669002,Rösseby,58.283306,11.901610,0,9021014021669000,B
9022014021670001,Råane bro,58.293864,11.984153,0,9021014021670000,A
9022014021670002,Råane bro,58.293772,11.984075,0,9021014021670000,B
9022014021671001,Underås,58.296596,11.979226,0,9021014021671000,A
9022014021671002,Underås,58.296103,11.979643,0,9021014021671000,B
9022014021706001,Äskedraget,58.402182,11.937061,0,9021014021706000,A
9022014021706002,Äskedraget,58.402233,11.937313,0,9021014021706000,B
9022014021707001,Bäve Mållsjö,58.412646,11.936803,0,9021014021707000,A
9022014021707002,Bäve Mållsjö,58.412861,11.936733,0,9021014021707000,B
9022014021710001,Fagerhult,58.417985,12.019464,0,9021014021710000,A
9022014021710002,Fagerhult,58.418660,12.019492,0,9021014021710000,B
9022014021711001,Rothugget,58.423314,12.019424,0,9021014021711000,A
9022014021711002,Rothugget,58.424080,12.019531,0,9021014021711000,B
9022014021712001,Kållebråten,58.430477,12.019092,0,9021014021712000,A
9022014021712002,Kållebråten,58.431017,12.019115,0,9021014021712000,B
9022014021713001,Ängen,58.435966,12.017823,0,9021014021713000,A
9022014021713002,Ängen,58.436065,12.017849,0,9021014021713000,B
9022014021714001,Rödshults norra,58.410955,12.011256,0,9021014021714000,A
9022014021714002,Rödshults norra,58.411196,12.011954,0,9021014021714000,B
9022014021715001,Rödshult,58.408086,12.007697,0,9021014021715000,A
9022014021715002,Rödshult,58.407932,12.007676,0,9021014021715000,B
9022014021716001,Kopperöds gård,58.405746,12.003718,0,9021014021716000,A
9022014021716002,Kopperöds gård,58.405684,12.003740,0,9021014021716000,B
9022014021717001,Kopperöd,58.400842,11.997304,0,9021014021717000,A
9022014021717002,Kopperöd,58.401307,11.998377,0,9021014021717000,B
9022014021718001,Kopperöds viadukt,58.397532,11.992621,0,9021014021718000,A
9022014021718002,Kopperöds viadukt,58.398078,11.992917,0,9021014021718000,B
9022014021719001,Kopperöd södra,58.394456,11.994424,0,9021014021719000,A
9022014021719002,Kopperöd södra,58.394608,11.994376,0,9021014021719000,B
9022014021720007,Lane-Ryr,58.396193,12.057217,0,9021014021720000,A
9022014021720008,Lane-Ryr,58.396137,12.057085,0,9021014021720000,B
9022014021721001,N Huverödsvägen,58.396373,12.064665,0,9021014021721000,A
9022014021721002,N Huverödsvägen,58.396340,12.064771,0,9021014021721000,B
9022014021722001,Huveröd,58.395357,12.074421,0,9021014021722000,A
9022014021722002,Huveröd,58.395297,12.074563,0,9021014021722000,B
9022014021723001,Nygård,58.393970,12.079431,0,9021014021723000,A
9022014021723002,Nygård,58.393945,12.079519,0,9021014021723000,B
9022014021724001,Martereds korsväg,58.392734,12.083145,0,9021014021724000,A
9022014021724002,Martereds korsväg,58.392698,12.083148,0,9021014021724000,B
9022014021730001,Kåröd,58.371695,12.108436,0,9021014021730000,A
9022014021730002,Kåröd,58.372018,12.108820,0,9021014021730000,B
9022014021731001,Kåröd västra,58.371431,12.101137,0,9021014021731000,A
9022014021731002,Kåröd västra,58.371392,12.101397,0,9021014021731000,B
9022014021733001,Hallstensröd,58.376435,12.107826,0,9021014021733000,A
9022014021733002,Hallstensröd,58.376369,12.107711,0,9021014021733000,B
9022014021734001,Sörbo,58.379883,12.105319,0,9021014021734000,A
9022014021734002,Sörbo,58.379784,12.105310,0,9021014021734000,B
9022014021735001,Håven,58.382743,12.099455,0,9021014021735000,A
9022014021735002,Håven,58.382629,12.099601,0,9021014021735000,B
9022014021736001,Gloslid,58.383309,12.096688,0,9021014021736000,A
9022014021736002,Gloslid,58.383213,12.096816,0,9021014021736000,B
9022014021737001,Signeröd,58.384598,12.094101,0,9021014021737000,A
9022014021737002,Signeröd,58.384445,12.094062,0,9021014021737000,B
9022014021738001,Stommen,58.375045,12.076702,0,9021014021738000,A
9022014021738002,Stommen,58.374970,12.076965,0,9021014021738000,B
9022014021740001,Nordmanneröd,58.386549,12.003294,0,9021014021740000,A
9022014021740002,Nordmanneröd,58.386542,12.003397,0,9021014021740000,B
9022014021741001,Frändeforsvägen,58.382419,11.993515,0,9021014021741000,A
9022014021741002,Frändeforsvägen,58.382020,11.993361,0,9021014021741000,B
9022014021742001,Skogstorpet,58.376208,11.983146,0,9021014021742000,A
9022014021742002,Skogstorpet,58.376823,11.984838,0,9021014021742000,B
9022014021743001,Runnevattnet,58.373404,11.975533,0,9021014021743000,A
9022014021743002,Runnevattnet,58.372310,11.974498,0,9021014021743000,B
9022014021744001,Lane-Ryr Köperöd,58.377179,12.026980,0,9021014021744000,A
9022014021744002,Lane-Ryr Köperöd,58.377128,12.027104,0,9021014021744000,B
9022014021745001,Kohagen,58.377875,12.038367,0,9021014021745000,A
9022014021745002,Kohagen,58.377815,12.038509,0,9021014021745000,B
9022014021746001,Hogane,58.376043,12.046579,0,9021014021746000,A
9022014021746002,Hogane,58.376000,12.046702,0,9021014021746000,B
9022014021747001,Suröd,58.375217,12.060676,0,9021014021747000,A
9022014021747002,Suröd,58.375157,12.060818,0,9021014021747000,B
9022014021748001,Tjärnhult,58.375158,12.068293,0,9021014021748000,A
9022014021748002,Tjärnhult,58.375084,12.068590,0,9021014021748000,B
9022014021749001,Nordmanneröd södra,58.381700,12.011183,0,9021014021749000,A
9022014021749002,Nordmanneröd södra,58.381583,12.011176,0,9021014021749000,B
9022014021752001,Långemyrsvägen,58.356935,11.993648,0,9021014021752000,A
9022014021753001,Katrinedal,58.349516,11.998827,0,9021014021753000,A
9022014021753002,Katrinedal,58.349379,12.001043,0,9021014021753000,B
9022014021754001,Groröds industriområde,58.348584,12.005846,0,9021014021754000,A
9022014021754002,Groröds industriområde,58.348378,12.006616,0,9021014021754000,B
9022014021755001,Groröd,58.347389,12.010477,0,9021014021755000,A
9022014021755002,Groröd,58.346783,12.012597,0,9021014021755000,B
9022014021760001,Ängebacken,58.345056,12.044655,0,9021014021760000,A
9022014021760002,Ängebacken,58.344587,12.045737,0,9021014021760000,B
9022014021761001,Glimmingen,58.344298,12.026293,0,9021014021761000,A
9022014021761002,Glimmingen,58.344777,12.028714,0,9021014021761000,B
9022014021762001,Salekärr,58.341820,12.056684,0,9021014021762000,A
9022014021762002,Salekärr,58.341785,12.056738,0,9021014021762000,B
9022014021763001,Raknebo,58.341281,12.061805,0,9021014021763000,A
9022014021763002,Raknebo,58.341191,12.064137,0,9021014021763000,B
9022014021764001,Grindhult,58.342155,12.072449,0,9021014021764000,A
9022014021764002,Grindhult,58.342490,12.075326,0,9021014021764000,B
9022014021765001,Fagerhultsvägen,58.340384,12.085430,0,9021014021765000,A
9022014021765002,Fagerhultsvägen,58.339787,12.087239,0,9021014021765000,B
9022014021766001,Övre Bräcke,58.340372,12.099906,0,9021014021766000,A
9022014021766002,Övre Bräcke,58.340876,12.101933,0,9021014021766000,B
9022014021806001,Hogen,58.303077,11.571774,0,9021014021806000,A
9022014021806002,Hogen,58.302986,11.571731,0,9021014021806000,B
9022014021807001,Torseröd,58.310583,11.572123,0,9021014021807000,A
9022014021807002,Torseröd,58.310581,11.572038,0,9021014021807000,B
9022014021808001,Fossen,58.321643,11.573939,0,9021014021808000,A
9022014021808002,Fossen,58.321659,11.573835,0,9021014021808000,B
9022014021809001,Kolvik,58.331935,11.593073,0,9021014021809000,A
9022014021809002,Kolvik,58.332005,11.593032,0,9021014021809000,B
9022014021810001,Skredsvik skola,58.379957,11.668715,0,9021014021810000,A
9022014021810002,Skredsvik skola,58.379986,11.668764,0,9021014021810000,B
9022014021811001,Skredsvik kyrka,58.379178,11.672280,0,9021014021811000,A
9022014021811002,Skredsvik kyrka,58.379331,11.672265,0,9021014021811000,B
9022014021812001,Gunneröds korsväg,58.378322,11.676690,0,9021014021812000,A
9022014021812002,Gunneröds korsväg,58.378350,11.676721,0,9021014021812000,B
9022014021813001,Bro,58.379767,11.685965,0,9021014021813000,A
9022014021813002,Bro,58.379776,11.685964,0,9021014021813000,B
9022014021814001,Kolsby östra,58.381351,11.694715,0,9021014021814000,A
9022014021814002,Kolsby östra,58.381504,11.694376,0,9021014021814000,B
9022014021815001,Kolsby gård,58.380985,11.699011,0,9021014021815000,A
9022014021815002,Kolsby gård,58.380786,11.700005,0,9021014021815000,B
9022014021816001,Rålanda,58.379741,11.705133,0,9021014021816000,A
9022014021816002,Rålanda,58.379866,11.704762,0,9021014021816000,B
9022014021817001,Bergseröd,58.382292,11.725380,0,9021014021817000,A
9022014021817002,Bergseröd,58.382380,11.725303,0,9021014021817000,B
9022014021818001,Utäng,58.383565,11.733322,0,9021014021818000,A
9022014021818002,Utäng,58.383643,11.733229,0,9021014021818000,B
9022014021819001,Svensland,58.386807,11.743445,0,9021014021819000,A
9022014021819002,Svensland,58.386927,11.743588,0,9021014021819000,B
9022014021820001,Cederlund,58.392217,11.653538,0,9021014021820000,A
9022014021820002,Cederlund,58.392264,11.653602,0,9021014021820000,B
9022014021821001,Solhagen,58.398604,11.653377,0,9021014021821000,A
9022014021821002,Solhagen,58.398697,11.653505,0,9021014021821000,B
9022014021822001,Väjeröds korsväg,58.412556,11.674491,0,9021014021822000,A
9022014021822002,Väjeröds korsväg,58.412832,11.675458,0,9021014021822000,B
9022014021823001,Knähammar,58.413413,11.663568,0,9021014021823000,A
9022014021823002,Knähammar,58.413460,11.663666,0,9021014021823000,B
9022014021824001,Studseröd,58.415377,11.656856,0,9021014021824000,A
9022014021825001,Gunnarby,58.389883,11.658809,0,9021014021825000,A
9022014021825002,Gunnarby,58.389921,11.658874,0,9021014021825000,B
9022014021826001,Tegarne,58.388005,11.662958,0,9021014021826000,A
9022014021826002,Tegarne,58.388063,11.663106,0,9021014021826000,B
9022014021827001,Väjeröd,58.413735,11.678388,0,9021014021827000,A
9022014021827002,Väjeröd,58.413690,11.678375,0,9021014021827000,B
9022014021828001,Skaveröd,58.421497,11.691088,0,9021014021828000,A
9022014021828002,Skaveröd,58.421521,11.691309,0,9021014021828000,B
9022014021829001,Bäcken,58.425169,11.694050,0,9021014021829000,A
9022014021829002,Bäcken,58.425291,11.694227,0,9021014021829000,B
9022014021830001,Rotviksbro,58.342566,11.693641,0,9021014021830000,A
9022014021830002,Rotviksbro,58.342708,11.693577,0,9021014021830000,B
9022014021831001,Björkevik,58.339608,11.708242,0,9021014021831000,A
9022014021831002,Björkevik,58.339763,11.708005,0,9021014021831000,B
9022014021833001,Furubo,58.335801,11.692394,0,9021014021833000,A
9022014021833002,Furubo,58.335573,11.691920,0,9021014021833000,B
9022014021834001,Åsen,58.331298,11.686851,0,9021014021834000,A
9022014021834002,Åsen,58.332019,11.686903,0,9021014021834000,B
9022014021835001,Rotviks gård,58.343113,11.682838,0,9021014021835000,A
9022014021835002,Rotviks gård,58.343122,11.682837,0,9021014021835000,B
9022014021836001,Granhogen,58.343917,11.666078,0,9021014021836000,A
9022014021836002,Granhogen,58.343682,11.664647,0,9021014021836000,B
9022014021837001,Kamperöd,58.341670,11.659538,0,9021014021837000,A
9022014021837002,Kamperöd,58.341348,11.658576,0,9021014021837000,B
9022014021840001,Överby,58.340304,11.730466,0,9021014021840000,A
9022014021840002,Överby,58.340299,11.730295,0,9021014021840000,B
9022014021841001,Överby gård,58.342540,11.740276,0,9021014021841000,A
9022014021841002,Överby gård,58.342673,11.740195,0,9021014021841000,B
9022014021842001,Laneberg,58.342748,11.744530,0,9021014021842000,A
9022014021842002,Laneberg,58.342869,11.744348,0,9021014021842000,B
9022014021843001,Lanesund,58.338494,11.726839,0,9021014021843000,A
9022014021843002,Lanesund,58.338741,11.727363,0,9021014021843000,B
9022014021844001,Risekrysset,58.332804,11.610575,0,9021014021844000,A
9022014021844002,Risekrysset,58.333057,11.609919,0,9021014021844000,B
9022014021845001,Hagaberg västra,58.337827,11.719038,0,9021014021845000,A
9022014021845002,Hagaberg västra,58.338047,11.717121,0,9021014021845000,B
9022014021846001,Tallbacken,58.338093,11.714689,0,9021014021846000,A
