stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022014012210001,Dalgångsgatan,57.672644,11.980323,0,9021014012210000,A
9022014012210002,Dalgångsgatan,57.673380,11.979137,0,9021014012210000,B
9022014012210003,Dalgångsgatan,57.673627,11.980476,0,9021014012210000,C
9022014012220001,Fässbergsskolan,57.656405,12.006489,0,9021014012220000,A
9022014012220002,Fässbergsskolan,57.656671,12.006316,0,9021014012220000,B
9022014012220004,Fässbergsskolan,57.656452,12.003148,0,9021014012220000,D
9022014012221001,Toltorpsskolan,57.670792,11.984083,0,9021014012221000,A
9022014012221002,Toltorpsskolan,57.671443,11.983090,0,9021014012221000,B
9022014012222001,Wennerbergsgatan,57.668274,11.987764,0,9021014012222000,A
9022014012222002,Wennerbergsgatan,57.668799,11.987570,0,9021014012222000,B
9022014012231001,Fässbergs äldreboende,57.664790,11.992833,0,9021014012231000,A
9022014012231002,Fässbergs äldreboende,57.664882,11.992893,0,9021014012231000,B
9022014012232001,Bifrost,57.661509,11.998455,0,9021014012232000,A
9022014012232002,Bifrost,57.661336,11.997245,0,9021014012232000,B
9022014012232003,Bifrost,57.661845,11.997488,0,9021014012232000,C
9022014012232004,Bifrost,57.661561,11.998031,0,9021014012232000,D
9022014012241001,Vetekornsgatan,57.658152,11.992628,0,9021014012241000,A
9022014012241002,Vetekornsgatan,57.658129,11.992412,0,9021014012241000,B
9022014012248001,Eklanda skola,57.650648,11.971556,0,9021014012248000,A
9022014012248002,Eklanda skola,57.650695,11.971284,0,9021014012248000,B
9022014012251001,Fässberg,57.650069,11.977405,0,9021014012251000,A
9022014012251002,Fässberg,57.650084,11.978041,0,9021014012251000,B
9022014012253001,Eklanda torg,57.651013,11.964300,0,9021014012253000,A
9022014012253002,Eklanda torg,57.651033,11.964013,0,9021014012253000,B
9022014012254001,Eklanda lund,57.648113,11.965548,0,9021014012254000,A
9022014012254002,Eklanda lund,57.648698,11.965197,0,9021014012254000,B
9022014012255001,Jolen norra,57.650430,11.988406,0,9021014012255000,A
9022014012255002,Jolen norra,57.650368,11.988830,0,9021014012255000,B
9022014012255003,Jolen norra,57.650220,11.987116,0,9021014012255000,C
9022014012255004,Jolen norra,57.650311,11.986790,0,9021014012255000,D
9022014012256001,Eklanda by,57.651793,11.964972,0,9021014012256000,A
9022014012256002,Eklanda by,57.651928,11.964978,0,9021014012256000,B
9022014012257001,Eklanda skog,57.653638,11.963946,0,9021014012257000,A
9022014012257002,Eklanda skog,57.653782,11.963565,0,9021014012257000,B
9022014012258001,Bäckstensgatan,57.651938,11.959411,0,9021014012258000,A
9022014012258002,Bäckstensgatan,57.651297,11.959649,0,9021014012258000,B
9022014012259001,Jolen södra,57.646136,11.983197,0,9021014012259000,A
9022014012259002,Jolen södra,57.646222,11.982670,0,9021014012259000,B
9022014012260001,Bruns backe,57.676512,11.983071,0,9021014012260000,A
9022014012260002,Bruns backe,57.675959,11.982513,0,9021014012260000,B
9022014012261001,Grågåsgatan,57.677711,11.986260,0,9021014012261000,A
9022014012261002,Grågåsgatan,57.677769,11.986792,0,9021014012261000,B
9022014012262001,Stallbacken,57.652976,12.000216,0,9021014012262000,A
9022014012262002,Stallbacken,57.652978,11.999914,0,9021014012262000,B
9022014012263001,Stallbacken västra,57.649046,11.994455,0,9021014012263000,A
9022014012263002,Stallbacken västra,57.649005,11.994241,0,9021014012263000,B
9022014012270001,Krokslätts torg,57.675351,12.007996,0,9021014012270000,A
9022014012270002,Krokslätts torg,57.675393,12.007875,0,9021014012270000,B
9022014012270003,Krokslätts torg,57.675648,12.007989,0,9021014012270000,C
9022014012270004,Krokslätts torg,57.674965,12.008011,0,9021014012270000,D
9022014012270005,Krokslätts torg,57.673550,12.009000,0,9021014012270000,E
9022014012271001,Fredåsgatan,57.676251,12.005389,0,9021014012271000,A
9022014012271002,Fredåsgatan,57.676183,12.004388,0,9021014012271000,B
9022014012272001,Soltorpsgatan,57.675302,11.999847,0,9021014012272000,A
9022014012272002,Soltorpsgatan,57.675353,11.999709,0,9021014012272000,B
9022014012273001,Hökegårdsgatan,57.675364,11.994910,0,9021014012273000,A
9022014012273002,Hökegårdsgatan,57.675471,11.994851,0,9021014012273000,B
9022014012310001,Möbelgatan,57.645982,12.029089,0,9021014012310000,A
9022014012310002,Möbelgatan,57.645292,12.030318,0,9021014012310000,B
9022014012311001,Kronogårdsgatan,57.649446,12.022754,0,9021014012311000,A
9022014012311002,Kronogårdsgatan,57.648585,12.023176,0,9021014012311000,B
9022014012312001,Rävekärrsgatan,57.641262,12.031704,0,9021014012312000,A
9022014012312002,Rävekärrsgatan,57.641248,12.031487,0,9021014012312000,B
9022014012320001,Pilekrogen,57.635416,12.039940,0,9021014012320000,A
9022014012320002,Pilekrogen,57.636062,12.037608,0,9021014012320000,B
9022014012321002,Grankullen,57.633856,12.040502,0,9021014012321000,B
9022014012322001,Sandbäck,57.631800,12.041357,0,9021014012322000,A
9022014012322002,Sandbäck,57.630679,12.041079,0,9021014012322000,B
9022014012323001,Hasseldungen,57.625826,12.042999,0,9021014012323000,A
9022014012323002,Hasseldungen,57.626919,12.041704,0,9021014012323000,B
9022014012327001,Splintvedsgatan,57.623905,12.009148,0,9021014012327000,A
9022014012327002,Splintvedsgatan,57.623919,12.009331,0,9021014012327000,B
9022014012329001,Årsringsgatan,57.628614,12.002260,0,9021014012329000,A
9022014012330001,Peppareds torg,57.630719,12.023282,0,9021014012330000,A
9022014012330002,Peppareds torg,57.630774,12.023328,0,9021014012330000,B
9022014012330003,Peppareds torg,57.630966,12.024200,0,9021014012330000,C
9022014012331001,Pepparedsängen,57.629190,12.030092,0,9021014012331000,A
9022014012331002,Pepparedsängen,57.628383,12.030946,0,9021014012331000,B
9022014012333001,Torrekulla,57.618101,12.040110,0,9021014012333000,A
9022014012333002,Torrekulla,57.617552,12.040489,0,9021014012333000,B
9022014012335002,Blixås,57.629967,12.015385,0,9021014012335000,B
9022014012335003,Blixås,57.629201,12.014560,0,9021014012335000,C
9022014012336001,Förbovallen,57.626046,12.021755,0,9021014012336000,A
9022014012336002,Förbovallen,57.625891,12.021667,0,9021014012336000,B
9022014012337001,Ålegården,57.625424,12.027786,0,9021014012337000,A
9022014012337002,Ålegården,57.625408,12.029044,0,9021014012337000,B
9022014012337030,Ålegården,57.626752,12.030007,0,9021014012337000,30
9022014012340001,Neongatan,57.641476,12.016736,0,9021014012340000,A
9022014012340002,Neongatan,57.641347,12.015439,0,9021014012340000,B
9022014012341001,AstraZeneca,57.643798,12.017618,0,9021014012341000,A
9022014012341002,AstraZeneca,57.643516,12.017490,0,9021014012341000,B
9022014012342001,GoCo,57.639820,12.021950,0,9021014012342000,A
9022014012342002,GoCo,57.639736,12.021856,0,9021014012342000,B
9022014012344001,Gamla tingshuset,57.638531,12.020665,0,9021014012344000,A
9022014012344002,Gamla tingshuset,57.637728,12.020546,0,9021014012344000,B
9022014012344003,Gamla tingshuset,57.638060,12.021642,0,9021014012344000,C
9022014012346001,Kryptongatan,57.640630,12.010235,0,9021014012346000,A
9022014012346002,Kryptongatan,57.640723,12.010345,0,9021014012346000,B
9022014012348001,Riskulla,57.641267,11.998400,0,9021014012348000,A
9022014012348002,Riskulla,57.641516,11.996804,0,9021014012348000,B
9022014012349001,Johannefred,57.642824,11.989422,0,9021014012349000,A
9022014012349002,Johannefred,57.643298,11.988193,0,9021014012349000,B
9022014012360001,Åby Arenastad,57.646800,11.998647,0,9021014012360000,A
9022014012360002,Åby Arenastad,57.646888,11.998556,0,9021014012360000,B
9022014012367001,Våggatan,57.654702,12.006311,0,9021014012367000,A
9022014012367002,Våggatan,57.654771,12.006171,0,9021014012367000,B
9022014012367003,Våggatan,57.654550,12.005954,0,9021014012367000,C
9022014012370001,Katrinebergsgatan,57.648937,12.017548,0,9021014012370000,A
9022014012370002,Katrinebergsgatan,57.649616,12.018113,0,9021014012370000,B
9022014012371001,Ponnygatan,57.645073,12.011881,0,9021014012371000,A
9022014012371002,Ponnygatan,57.645119,12.011542,0,9021014012371000,B
9022014012372001,Kallblodsgatan,57.645837,12.004292,0,9021014012372000,A
9022014012372002,Kallblodsgatan,57.645609,12.004512,0,9021014012372000,B
9022014012409001,Hålsten,57.644915,12.046038,0,9021014012409000,A
9022014012409002,Hålsten,57.644381,12.046652,0,9021014012409000,B
9022014012410001,Svanegatan,57.653985,12.031150,0,9021014012410000,A
9022014012410002,Svanegatan,57.653831,12.031884,0,9021014012410000,B
9022014012411001,Lejonslättsgatan,57.647640,12.043805,0,9021014012411000,A
9022014012411002,Lejonslättsgatan,57.647550,12.043796,0,9021014012411000,B
9022014012412001,Fjällgatan,57.651701,12.036467,0,9021014012412000,A
9022014012412002,Fjällgatan,57.651593,12.036442,0,9021014012412000,B
9022014012420001,Glättaregatan,57.649708,12.041173,0,9021014012420000,A
9022014012420002,Glättaregatan,57.649621,12.041297,0,9021014012420000,B
9022014012420003,Glättaregatan,57.649660,12.042199,0,9021014012420000,C
9022014012420004,Glättaregatan,57.649599,12.042254,0,9021014012420000,D
9022014012422001,Ejdergatan,57.649960,12.046567,0,9021014012422000,A
9022014012422002,Ejdergatan,57.649991,12.046749,0,9021014012422000,B
9022014012423001,Kyrkogårdsgatan,57.651856,12.048089,0,9021014012423000,A
9022014012423002,Kyrkogårdsgatan,57.651969,12.048315,0,9021014012423000,B
9022014012430001,Gunnebodal,57.650702,12.055643,0,9021014012430000,A
9022014012430002,Gunnebodal,57.650599,12.057395,0,9021014012430000,B
9022014012431001,Kikås,57.652787,12.048299,0,9021014012431000,A
9022014012431002,Kikås,57.652608,12.048330,0,9021014012431000,B
9022014012510002,Enerbacksgatan,57.661540,12.027933,0,9021014012510000,B
9022014012511001,Lövgatan,57.660951,12.024661,0,9021014012511000,A
9022014012511002,Lövgatan,57.662119,12.023911,0,9021014012511000,B
9022014012512001,Brobergsgatan,57.664606,12.031053,0,9021014012512000,A
9022014012512002,Brobergsgatan,57.663352,12.032363,0,9021014012512000,B
9022014012513001,Lackarebäcks äldreboende,57.664710,12.025544,0,9021014012513000,A
9022014012513002,Lackarebäcks äldreboende,57.664660,12.025313,0,9021014012513000,B
9022014012513003,Lackarebäcks äldreboende,57.664433,12.026372,0,9021014012513000,C
9022014012513004,Lackarebäcks äldreboende,57.664350,12.026278,0,9021014012513000,D
9022014012521001,Tallkottegatan,57.663107,12.040332,0,9021014012521000,A
9022014012521002,Tallkottegatan,57.662982,12.040343,0,9021014012521000,B
9022014012530001,Gunnebo Park,57.663736,12.047258,0,9021014012530000,A
9022014012530002,Gunnebo Park,57.663727,12.047644,0,9021014012530000,B
9022014012531001,Nötåsberget,57.664692,12.051608,0,9021014012531000,A
9022014012531002,Nötåsberget,57.664533,12.051738,0,9021014012531000,B
9022014012540001,Helenevik,57.669442,12.056421,0,9021014012540000,A
9022014012540002,Helenevik,57.669644,12.056623,0,9021014012540000,B
9022014012541001,Heleneviksvägen,57.666645,12.057906,0,9021014012541000,A
9022014012541002,Heleneviksvägen,57.666807,12.057910,0,9021014012541000,B
9022014012542001,Helenedal,57.671662,12.057986,0,9021014012542000,A
9022014012542002,Helenedal,57.672148,12.056839,0,9021014012542000,B
9022014012610001,Kållered station,57.609933,12.048661,0,9021014012610000,1
9022014012610002,Kållered station,57.610931,12.048296,0,9021014012610000,2
9022014012610005,Kållered station,57.610791,12.049228,0,9021014012610000,E
9022014012610006,Kållered station,57.610544,12.049432,0,9021014012610000,F
9022014012610007,Kållered station,57.611048,12.049442,0,9021014012610000,A
9022014012610008,Kållered station,57.611035,12.049275,0,9021014012610000,B
9022014012610009,Kållered station,57.610926,12.048078,0,9021014012610000,G
9022014012610010,Kållered station,57.610770,12.047924,0,9021014012610000,H
9022014012610081,Kållered station,57.606359,12.050324,0,9021014012610000,81
9022014012610082,Kållered station,57.614113,12.046781,0,9021014012610000,82
9022014012611001,Waldts fabriker,57.614680,12.048326,0,9021014012611000,A
9022014012611002,Waldts fabriker,57.614498,12.048224,0,9021014012611000,B
9022014012612001,Brännemaden,57.620076,12.045426,0,9021014012612000,A
9022014012612002,Brännemaden,57.620141,12.045103,0,9021014012612000,B
9022014012620001,Södra Kyrkvägen,57.602700,12.054538,0,9021014012620000,A
9022014012620002,Södra Kyrkvägen,57.602186,12.055233,0,9021014012620000,B
9022014012621001,Västra Kyrkvägen,57.605340,12.051361,0,9021014012621000,A
9022014012621002,Västra Kyrkvägen,57.605337,12.051227,0,9021014012621000,B
9022014012622001,Kålleredsmotet,57.599899,12.057728,0,9021014012622000,A
9022014012622002,Kålleredsmotet,57.599272,12.058231,0,9021014012622000,B
9022014012631002,Mor Annas väg,57.608091,12.035247,0,9021014012631000,B
9022014012631003,Mor Annas väg,57.608082,12.034109,0,9021014012631000,C
9022014012634001,Labackavägen,57.609605,12.043078,0,9021014012634000,A
9022014012634002,Labackavägen,57.609393,12.042861,0,9021014012634000,B
9022014012634003,Labackavägen,57.609671,12.041683,0,9021014012634000,C
9022014012634004,Labackavägen,57.609683,12.041414,0,9021014012634000,D
9022014012635001,Bangårdsvägen,57.617892,12.041969,0,9021014012635000,A
9022014012635002,Bangårdsvägen,57.617695,12.041985,0,9021014012635000,B
9022014012636001,Kålleredgården,57.605811,12.026207,0,9021014012636000,A
9022014012636070,Kålleredgården,57.605820,12.026206,0,9021014012636000,70
9022014012641001,Eken,57.601866,12.049583,0,9021014012641000,A
9022014012641002,Eken,57.601710,12.049830,0,9021014012641000,B
9022014012644001,Kållered köpstad,57.604756,12.045598,0,9021014012644000,A
9022014012644002,Kållered köpstad,57.604529,12.045868,0,9021014012644000,B
